"recorder","activity_ratio","active_days","median_weekly_devoted_days","periodicity","periodicity_variation","upper_area","upper_n_poly","ratio","status"
"710106",0.0233009708737864,12,1,6,39.0698804138886,974,2,0.295687885010267,"Control"
"711424",0.0328467153284672,18,1,7.5,49.925110582418,1876,2,0.262793176972281,"Control"
"735545",0.027027027027027,16,1,14,56.1008217212743,786,2,0.220101781170483,"Control"
"735613",0.03,15,1,10,8.45197594861092,1534,3,0.253585397653194,"Control"
"737802",0.029296875,15,1,12,61.530271890951,720,2,0.241666666666667,"Control"
"739751",0.0423572744014733,23,1,4,47.8480232959872,2407,4,0.164104694640631,"Control"
"744814",0.17910447761194,108,2.5,1,20.7053365431639,4895,7,0.199387129724208,"Control"
"748435",0.0466988727858293,29,1,5,40.4211800281956,898,2,0.204899777282851,"Control"
"753091",0.0311284046692607,16,1,11,62.1120929281254,2314,4,0.248919619706137,"Control"
"762465",0.0760869565217391,42,2,3,31.9051478846042,1273,2,0.272584446190102,"Control"
"762740",0.0740740740740741,36,2,2,34.9450804159368,1533,3,0.215916503587736,"Control"
"768916",0.0416666666666667,23,1,2,19.2681577936736,1791,2,0.245672808486879,"Control"
"781091",0.0948275862068965,44,2,2,30.3583418496569,1524,4,0.131233595800525,"Control"
"786271",0.0323741007194245,18,1.5,3.5,22.9981883344464,1159,2,0.251941328731665,"Control"
"789487",0.0679405520169851,32,2,3,4.401671573809,1888,3,0.273834745762712,"Control"
"794457",0.196531791907514,102,3,2,18.9955975760892,2367,2,0.193493874102239,"Control"
"797715",0.053484602917342,33,2,4,17.5861626934238,2075,4,0.23566265060241,"Control"
"815076",0.162074554294976,100,2,2,21.4457000761641,1702,1,0.247943595769683,"Control"
"819193",0.0344036697247706,15,1,3,62.1430318720966,664,1,0.260542168674699,"Control"
"819864",0.530612244897959,26,3,2,1.03762549441823,470,1,0.306382978723404,"Control"
"827924",0.0508196721311475,31,1,4,17.3012286360036,911,2,0.206366630076839,"Control"
"830004",0.0639344262295082,39,1,3,38.6137607922684,1738,4,0.294591484464902,"Control"
"831439",0.0533333333333333,32,1,3.5,47.0031057912452,1492,4,0.191689008042895,"Control"
"835741",0.143350604490501,83,3.5,1,28.4554286517193,516,1,0.288759689922481,"Control"
"842169",0.056657223796034,20,1,6.5,21.7363885738936,1491,1,0.299798792756539,"Control"
"854242",0.0358306188925081,22,1,8.5,52.5857695379153,1404,1,0.219373219373219,"Control"
"855241",0.0464344941956882,28,1,4,45.3581474319834,4424,9,0.165235081374322,"Control"
"864736",0.196774193548387,61,3,1,11.057550953085,986,1,0.275862068965517,"Control"
"915099",0.0784313725490196,48,1,3,31.9893400118873,572,1,0.272727272727273,"Control"
"933291",0.0245614035087719,14,1,9,26.7450080303868,472,1,0.305084745762712,"Control"
"947454",0.0361702127659574,17,1,11,50.9722613641128,470,1,0.304255319148936,"Control"
"952701",0.0688524590163934,42,2,2,17.8968554751229,1988,6,0.121227364185111,"Control"
"957618",0.132768361581921,47,1.5,3,13.1984847615171,1393,1,0.198851399856425,"Control"
"958731",0.0391156462585034,23,1,4,50.3079563905201,1656,3,0.246980676328502,"Control"
"959535",0.0497512437810945,30,2,3.5,16.6978676204114,693,1,0.240981240981241,"Control"
"959905",0.0823723228995058,50,1,2,32.7188146688313,1029,1,0.177842565597668,"Control"
"972589",0.0233918128654971,12,1,8,46.6018597626032,2548,6,0.169544740973312,"Control"
"972666",0.0465890183028286,28,2,5,44.5738108689914,1212,2,0.237623762376238,"Control"
"973424",0.116279069767442,20,2,2,5.84103133520302,692,1,0.251445086705202,"Control"
"973504",0.0530785562632696,25,1.5,5,47.1104160918562,957,2,0.243469174503657,"Control"
"983236",0.0206540447504303,12,1,6.5,26.7739508560923,544,1,0.308823529411765,"Control"
"983962",0.200913242009132,44,2,2,12.8848293017449,1629,2,0.182934315531001,"Control"
"987614",0.0538243626062323,19,1,5,20.7477851404745,1645,4,0.139817629179331,"Control"
"989593",0.0868852459016393,53,2,2,31.1039244734014,3185,6,0.161695447409733,"Control"
"1002578",0.0984974958263773,59,2,2,28.391573637861,1754,4,0.189851767388826,"Control"
"1012698",0.0378378378378378,21,1,7,52.4831914056011,2148,5,0.149906890130354,"Control"
"1025053",0.051063829787234,12,1,4,32.373108930379,675,2,0.245925925925926,"Control"
"1028939",0.0275049115913556,14,2,4.5,69.9637893354971,1660,2,0.273493975903614,"Control"
"1045889",0.140322580645161,87,2,2,23.6072972149019,3042,4,0.182445759368836,"Control"
"1047456",0.0551948051948052,34,1,4,41.3802074980376,1247,1,0.286287089013633,"Control"
"1052343",0.046242774566474,24,1,3.5,15.2517829487861,3480,3,0.25,"Control"
"1065371",0.04149377593361,20,1,3.5,58.1518184318264,2358,4,0.152247667514843,"Control"
"1066329",0.0811688311688312,50,1,3,29.8827199289926,4366,7,0.263857077416399,"Control"
"1079978",0.083743842364532,51,1,2,33.6020756768971,543,1,0.276243093922652,"Control"
"1094650",0.0660225442834139,41,2,2,41.0125059100958,611,2,0.261865793780687,"Control"
"1095620",0.099601593625498,50,2,2,27.9367319654215,2537,2,0.304296413086322,"Control"
"1100647",0.158163265306122,31,2.5,2,14.9775694358897,1655,2,0.196374622356495,"Control"
"1112152",0.102430555555556,59,2,1,12.798931855495,1319,2,0.227445034116755,"Control"
"1116774",0.193861066235864,120,3,1,19.7312010664249,488,1,0.305327868852459,"Control"
"1117824",0.0651340996168582,34,1,3,41.227877743413,1693,3,0.246898995865328,"Control"
"1118671",0.146141215106732,89,3,2,22.0925793790438,2869,7,0.0927152317880795,"Control"
"1121943",0.0162866449511401,10,1,12,58.306456393292,477,1,0.30398322851153,"Control"
"1130367",0.0799347471451876,49,2,3,13.7266158064766,759,3,0.226613965744401,"Control"
"1132039",0.026978417266187,15,1,4,33.8357647225384,2606,2,0.277052954719877,"Control"
"1135701",0.054726368159204,33,1,2,17.1208858177022,558,1,0.290322580645161,"Control"
"1147339",0.0194931773879142,10,1,8.5,30.7420140617271,4244,8,0.224316682375118,"Control"
"1155308",0.0578512396694215,35,2,3,46.3040429545779,1546,5,0.128719275549806,"Control"
"1172643",0.026694045174538,13,1,3,13.261701522532,1524,2,0.187664041994751,"Control"
"1176208",0.382636655948553,238,6,1,13.7114933061186,5706,8,0.10410094637224,"Control"
"1186609",0.0866666666666667,13,1,4,22.5689180202787,679,1,0.316642120765832,"Control"
"1210418",0.0408163265306122,24,1.5,7,49.7213011918211,1381,3,0.207820419985518,"Control"
"1261556",0.0480769230769231,10,1,11,26.9351072023113,513,1,0.304093567251462,"Control"
"1265289",0.0603015075376884,12,1,3,37.8602694126706,474,1,0.30379746835443,"Control"
"1273764",0.1669341894061,104,4,1,25.0626859212508,2569,3,0.143635655897236,"Control"
"1290751",0.320450885668277,199,5,1,14.9557204100134,2695,5,0.115769944341373,"Control"
"1298967",0.0447761194029851,15,2,3,49.4357910414857,3076,2,0.332249674902471,"Control"
"1299257",0.0701402805611222,35,1,4,36.1216379372908,527,1,0.294117647058824,"Control"
"1301132",0.0703517587939698,42,1,3,33.637547701707,1943,3,0.261966031909418,"Control"
"1343322",0.291666666666667,28,2,2,4.66880292984409,688,1,0.238372093023256,"Control"
"1352870",0.0444810543657331,27,2,2,17.668521915165,1845,2,0.254742547425474,"Control"
"1354648",0.0409165302782324,25,1,5,50.9080780531655,528,1,0.304924242424242,"Control"
"1392523",0.0616113744075829,13,1,4.5,26.603144038389,613,1,0.309951060358891,"Control"
"1395828",0.373996789727127,233,5,1,13.8142268256093,2709,3,0.246585455887781,"Control"
"1404222",0.0760330578512397,46,1,3,34.6886178942963,548,1,0.293795620437956,"Control"
"1416725",0.087248322147651,13,2,3,2.16585066219005,1207,1,0.323115161557581,"Control"
"1433890",0.182113821138211,112,3,1,20.536255293616,550,1,0.285454545454545,"Control"
"1437349",0.0414201183431953,21,1,5,9.4711010123409,2536,5,0.214116719242902,"Control"
"1437774",0.357945425361156,223,5,1,14.1588420975515,2472,5,0.179611650485437,"Control"
"1437969",0.0735551663747811,42,1,3,39.9696599678896,1983,4,0.153303076147252,"Control"
"1442046",0.0204778156996587,12,1,12.5,34.5806625474733,2741,5,0.254286756658154,"Control"
"1446055",0.0343434343434343,17,1,7,63.5151275569169,494,1,0.303643724696356,"Control"
"1449820",0.13128038897893,81,2,2,23.9578568105243,1325,1,0.340377358490566,"Control"
"1449824",0.0293159609120521,18,1,6,54.9616532987622,1211,1,0.370767960363336,"Control"
"1449826",0.0544554455445545,33,1,4,43.1599924262801,1389,1,0.374370050395968,"Control"
"1449827",0.12258064516129,76,2,2,24.8033509816426,1514,1,0.35997357992074,"Control"
"1457758",0.163132137030995,100,2,1,21.7568569591811,822,1,0.232360097323601,"Control"
"1480650",0.0746753246753247,46,1,5,32.781961148537,2943,8,0.116547740400951,"Control"
"1498761",0.142857142857143,11,1,7,7.18331399842719,471,1,0.305732484076433,"Control"
"1502093",0.0411764705882353,21,1,7,47.8886378739978,474,1,0.305907172995781,"Control"
"1504585",0.0428082191780822,25,2,4,17.2273796236007,1211,3,0.217175887696119,"Control"
"1505222",0.0533562822719449,31,1,2,44.2441446405665,1220,2,0.172131147540984,"Control"
"1506886",0.0316205533596838,16,1,4,21.3774298149826,502,1,0.304780876494024,"Control"
"1512285",0.0524861878453039,19,1,5,28.0781472490828,720,1,0.288888888888889,"Control"
"1519278",0.0232558139534884,11,1,14,71.2257756090526,915,2,0.245901639344262,"Control"
"1522604",0.0411861614497529,25,2,2,18.5860885542665,691,1,0.314037626628075,"Control"
"1526626",0.0617059891107078,34,2,1,37.5782919275683,3624,7,0.270695364238411,"Control"
"1535963",0.0630472854640981,36,2,2,16.703266409131,1329,2,0.256583897667419,"Control"
"1545948",0.0792580101180438,47,1,3,32.0237128050166,2011,2,0.304823470909995,"Control"
"1548229",0.138132295719844,71,2,2,24.9501890816255,4026,5,0.207153502235469,"Control"
"1548487",0.0591216216216216,35,1,5,39.2164979584003,2084,3,0.267754318618042,"Control"
"1557230",0.0256849315068493,15,1,6,38.3753393036031,950,2,0.257894736842105,"Control"
"1563962",0.0600414078674948,29,2,3,14.1534126032942,1475,3,0.197966101694915,"Control"
"1570030",0.0299823633156966,17,1,8,58.8373059497847,913,1,0.32420591456736,"Control"
"1572464",0.032590051457976,19,1,9,47.9115299889531,799,2,0.221526908635795,"Control"
"1575665",0.0251046025104603,12,1,4,75.9616862489096,592,1,0.271959459459459,"Control"
"1586526",0.0695652173913043,40,2,3,42.3529251678118,471,1,0.305732484076433,"Control"
"1603550",0.175084175084175,104,3,1,20.0449117167157,2156,2,0.208256029684601,"Control"
"1605672",0.130590339892665,73,3,1,29.2793387573629,1602,3,0.135455680399501,"Control"
"1608051",0.0615114235500879,35,1,3,37.9823024977463,3296,4,0.284890776699029,"Control"
"1609913",0.0258175559380379,15,1,6,22.8930064340563,3403,3,0.309432853364678,"Control"
"1611566",0.0436241610738255,13,1.5,4,41.794138344988,2218,3,0.266005410279531,"Control"
"1622306",0.0581896551724138,27,2,2,4.40567815438214,3973,3,0.258243141203121,"Control"
"1631197",0.0268948655256724,11,1,7,11.2694276695846,1184,3,0.211148648648649,"Control"
"1641854",0.0322003577817531,18,1,3,35.7826191513888,1504,3,0.162234042553191,"Control"
"1643419",0.0679442508710801,39,2,3,39.2141651798269,1729,1,0.194331983805668,"Control"
"1680295",0.0373665480427046,21,1,5,57.1660145223914,1036,2,0.251930501930502,"Control"
"1685632",0.147887323943662,84,3,1,25.3793174868348,3198,6,0.16635397123202,"Control"
"1688224",0.212121212121212,14,2.5,2,8.93495010245347,488,1,0.305327868852459,"Control"
"1692759",0.0671378091872792,38,2,2.5,18.3351514250027,489,1,0.302658486707566,"Control"
"1697090",0.156829679595278,93,3,1,22.6513145596906,907,2,0.200661521499449,"Control"
"1697524",0.123456790123457,10,1.5,2,11.2187838516976,561,1,0.288770053475936,"Control"
"1700559",0.0474308300395257,24,1,7.5,44.4892126620605,2791,6,0.217843067001075,"Control"
"1718237",0.145833333333333,84,2,2,23.0964130091099,2298,5,0.174934725848564,"Control"
"1733950",0.0212389380530973,12,1,17.5,64.0781640741299,754,1,0.26790450928382,"Control"
"1744365",0.0381944444444444,11,1,15.5,35.7958718911056,1295,3,0.213899613899614,"Control"
"1765028",0.0180327868852459,11,1.5,4,61.7166464128151,582,1,0.292096219931271,"Control"
"1766432",0.029673590504451,10,1,12,37.081955565631,488,1,0.30327868852459,"Control"
"1782010",0.06265664160401,25,1,3,47.2670071029921,1017,2,0.229105211406096,"Control"
"1790074",0.175,14,2,2,8.29117541387165,1420,2,0.319718309859155,"Control"
"1810262",0.0311475409836066,19,1,7,23.2453347628141,3144,5,0.179389312977099,"Control"
"1824031",0.292817679558011,106,4,1,10.0712918037344,4780,5,0.0899581589958159,"Control"
"1831891",0.122778675282714,76,1,1,30.0420167323149,1673,4,0.151823072325164,"Control"
"1842248",0.0375,21,1,6,48.9535523981423,476,1,0.304621848739496,"Control"
"1863700",0.0427350427350427,15,1,12,23.5429231568476,1780,2,0.307865168539326,"Control"
"1866434",0.045662100456621,10,1,15,31.7442033203614,1534,3,0.264015645371578,"Control"
"1874894",0.207792207792208,16,2,2,7.12607552450522,537,1,0.284916201117318,"Control"
"1901999",0.103392568659128,64,2,2,28.2409740919575,1064,1,0.275375939849624,"Control"
"1905969",0.0727848101265823,23,1,6,23.1980089457613,885,2,0.223728813559322,"Control"
"1910052",0.0726495726495727,17,1,4,11.7404469777813,1035,1,0.256038647342995,"Control"
