"recorder","activity_ratio","active_days","median_weekly_devoted_days","periodicity","periodicity_variation","upper_area","upper_n_poly","ratio","status"
1934884,0.0434782608695652,4,1,NA,NA,476,1,0.304621848739496,"Control"
2055850,0.0120845921450151,4,1,NA,NA,608,1,0.309210526315789,"Control"
2169496,0.104651162790698,9,1,NA,NA,782,1,0.262148337595908,"Control"
2229327,0.1,8,1,NA,NA,680,2,0.230882352941176,"Control"
2307617,0.0524781341107872,18,1.5,3.5,8.2196411113868,636,1,0.328616352201258,"Control"
2511996,0.153846153846154,8,1,NA,NA,1467,3,0.185412406271302,"Control"
2999975,0.0243243243243243,9,1,NA,NA,828,2,0.233091787439614,"Control"
761239,0.0875,7,2,NA,NA,1526,3,0.280471821756225,"Control"
783022,0.0514905149051491,19,1,5,6.34892302122272,2060,3,0.227184466019417,"Control"
1622393,0.0523560209424084,20,1,3.5,10.2434420277153,1195,3,0.224267782426778,"Control"
1624138,0.0233236151603499,8,2,NA,NA,1185,2,0.221940928270042,"Control"
1626168,0.212121212121212,7,1,NA,NA,873,2,0.245131729667812,"Control"
1626604,0.666666666666667,6,3,NA,NA,475,1,0.305263157894737,"Control"
1690208,0.0316091954022989,11,1,4,5.86183513168966,1263,1,0.26049089469517,"Control"
1723737,0.0238095238095238,8,1,NA,NA,885,2,0.212429378531073,"Control"
1835236,0.0625,6,1,NA,NA,1172,3,0.192832764505119,"Control"
2019174,0.0769230769230769,12,1,2.5,10.6254411673116,501,1,0.303393213572854,"Control"
2093530,0.115384615384615,9,1.5,NA,NA,1006,2,0.228628230616302,"Control"
781146,0.225806451612903,7,2,NA,NA,473,1,0.304439746300211,"Control"
1473575,0.14247311827957,53,2.5,1,3.23958360916713,1015,1,0.244334975369458,"Control"
1554883,0.0656167979002625,25,1.5,1,9.5313089238767,550,1,0.276363636363636,"Control"
1566495,0.0247252747252747,9,1,NA,NA,2063,5,0.122152205525933,"Control"
1580650,0.028735632183908,10,1,2,8.9831190892378,1268,2,0.253943217665615,"Control"
1623532,0.05,18,2,2.5,4.25049016781202,640,1,0.2765625,"Control"
1626889,0.0365168539325843,13,1,3,50.5926692497854,2037,3,0.26313205694649,"Control"
1890507,0.0549450549450549,20,1,4.5,6.42732117731329,492,1,0.302845528455285,"Control"
2715866,0.5,3,1.5,NA,NA,475,1,0.305263157894737,"Control"
1069674,0.230769230769231,3,1.5,NA,NA,472,1,0.305084745762712,"Control"
1357519,0.0554089709762533,21,1,5,8.28653526310404,2084,3,0.296545105566219,"Control"
1705013,0.107344632768362,38,2,2,28.3492252350672,3000,8,0.123333333333333,"Control"
2720258,0.666666666666667,2,2,NA,NA,471,1,0.305732484076433,"Control"
3138940,0.016304347826087,6,2,NA,NA,903,2,0.229235880398671,"Control"
852370,0.0268456375838926,8,1,NA,NA,1639,4,0.195241000610128,"Control"
1406001,0.046875,18,1,4.5,52.1523010038867,2095,4,0.245346062052506,"Control"
1554588,0.16,8,1,NA,NA,497,1,0.303822937625755,"Control"
1626457,0.0282485875706215,10,1,3,2.66926956300783,930,2,0.294623655913978,"Control"
1683264,0.0114613180515759,4,1,NA,NA,1197,1,0.320802005012531,"Control"
1702447,0.0856353591160221,31,3,1,1.71274561361161,2793,5,0.221267454350161,"Control"
1811351,0.0833333333333333,9,1,NA,NA,580,1,0.298275862068966,"Control"
1848926,0.0466666666666667,7,1,NA,NA,959,2,0.299270072992701,"Control"
1875534,0.0369318181818182,13,2,4,64.2206423908303,675,1,0.232592592592593,"Control"
2515587,0.170212765957447,16,1.5,3,8.46167832052247,502,1,0.304780876494024,"Control"
1397511,0.028735632183908,10,2,2,7.59699188589047,1349,3,0.23054114158636,"Control"
1625803,0.0612813370473538,22,1,6,47.4111634644482,1551,2,0.225660863958736,"Control"
2486138,0.130841121495327,14,2,3.5,13.303849978199,471,1,0.305732484076433,"Control"
2539323,0.118421052631579,9,1,NA,NA,820,2,0.246341463414634,"Control"
2669358,0.375,6,1,NA,NA,471,1,0.305732484076433,"Control"
2710527,0.428571428571429,3,1.5,NA,NA,474,1,0.305907172995781,"Control"
2991771,0.0810810810810811,6,1,NA,NA,684,2,0.230994152046784,"Control"
4028093,0.0506329113924051,4,1,NA,NA,1067,2,0.296157450796626,"Control"
137939,0.0909090909090909,10,2,4.5,25.8922906341968,1952,2,0.282786885245902,"Control"
748803,0.0438356164383562,16,1,2,4.20164802831534,1039,3,0.179018286814244,"Control"
762150,0.189189189189189,7,1,NA,NA,2468,5,0.272690437601297,"Control"
1440973,0.125668449197861,47,2,2,30.8779775074323,1605,3,0.166978193146417,"Control"
1520571,0.0310077519379845,12,1.5,6,17.0583964336889,684,2,0.232456140350877,"Control"
1584239,0.027190332326284,9,1,NA,NA,471,1,0.305732484076433,"Control"
1619690,0.0290697674418605,10,2,1,18.5318259064932,1000,2,0.265,"Control"
1702399,0.125,6,1,NA,NA,1703,3,0.264826776277158,"Control"
2155564,0.555555555555556,5,2.5,NA,NA,471,1,0.305732484076433,"Control"
2715233,0.072463768115942,5,1,NA,NA,471,1,0.305732484076433,"Control"
2720062,1,2,2,NA,NA,471,1,0.305732484076433,"Control"
863366,0.0342105263157895,13,2,2,11.8835256476427,2099,4,0.28203906622201,"Control"
1591905,0.0714285714285714,3,1,NA,NA,472,1,0.305084745762712,"Control"
1601975,0.0279329608938547,10,1,4.5,7.79995421231982,967,1,0.33712512926577,"Control"
1689064,0.062874251497006,21,1,6,48.2373517646145,927,1,0.353829557713053,"Control"
1690867,0.0457142857142857,16,1,3.5,10.3586774156838,802,2,0.216957605985037,"Control"
1714451,0.0318840579710145,11,1,6,59.0926767412379,1168,3,0.195205479452055,"Control"
1748646,0.0465116279069767,16,1,3.5,57.0244308545532,1637,4,0.177153329260843,"Control"
2155510,0.051948051948052,8,1,NA,NA,1305,3,0.24367816091954,"Control"
2538099,0.0649350649350649,5,1,NA,NA,758,2,0.221635883905013,"Control"
2751535,0.241379310344828,7,2,NA,NA,537,1,0.299813780260708,"Control"
558445,0.0296296296296296,8,1,NA,NA,966,3,0.175983436853002,"Control"
736083,0.0252808988764045,9,1.5,NA,NA,1909,1,0.266631744368779,"Control"
1276555,0.0527777777777778,19,4,2,1.96101714303933,1379,1,0.20957215373459,"Control"
1437221,0.034375,11,2,1,1.092906420717,503,1,0.302186878727634,"Control"
1470491,0.0678851174934726,26,2,2.5,34.975120556919,487,1,0.305954825462012,"Control"
1670345,0.0223642172523962,7,1,NA,NA,542,1,0.302583025830258,"Control"
1686447,0.0247933884297521,6,1,NA,NA,734,2,0.243869209809264,"Control"
1961207,0.0833333333333333,6,1,NA,NA,909,2,0.277227722772277,"Control"
2034505,0.0516129032258065,8,1,NA,NA,864,2,0.229166666666667,"Control"
2136606,0.108108108108108,8,2,NA,NA,704,2,0.227272727272727,"Control"
2524190,0.130952380952381,11,1,4,12.6583305903003,1640,4,0.209756097560976,"Control"
2705330,0.142857142857143,2,1,NA,NA,526,1,0.288973384030418,"Control"
3209851,0.0420168067226891,15,1,7,8.70234274381153,960,2,0.234375,"Control"
736224,0.115151515151515,38,2,1,26.9144441069717,3036,4,0.237154150197628,"Control"
1572600,0.0344827586206897,12,1,2.5,4.69515116310907,735,1,0.257142857142857,"Control"
1620310,0.0473537604456825,17,2.5,2,2.46885359939347,1669,4,0.161773517076093,"Control"
1702876,0.0606860158311346,23,1,6,46.6003269966046,1115,2,0.234977578475336,"Control"
2161940,0.0915032679738562,14,1,5.5,15.7024896694181,666,1,0.252252252252252,"Control"
2175725,0.166666666666667,3,1,NA,NA,495,1,0.298989898989899,"Control"
2249583,0.229166666666667,11,1,4.5,2.45175673979111,1015,2,0.25615763546798,"Control"
2675360,0.5,2,2,NA,NA,471,1,0.305732484076433,"Control"
277692,0.069060773480663,25,2,2,45.4315712691537,593,1,0.266441821247892,"Control"
1514299,0.147058823529412,5,1,NA,NA,474,1,0.305907172995781,"Control"
1573867,0.0866141732283465,33,1.5,3,4.31027778961588,994,6,0.167002012072435,"Control"
1608384,0.0233918128654971,8,1,NA,NA,1023,3,0.176930596285435,"Control"
1616958,0.0276073619631902,9,1,NA,NA,497,1,0.301810865191147,"Control"
1680599,0.0184049079754601,6,1,NA,NA,1426,3,0.277699859747546,"Control"
1826032,0.158730158730159,10,2.5,2,15.0950690992493,475,1,0.305263157894737,"Control"
2172750,0.0348525469168901,13,1,6,5.12746614722214,1171,2,0.272416737830914,"Control"
2591670,0.0740740740740741,2,1,NA,NA,929,2,0.296017222820237,"Control"
2656817,0.392857142857143,11,3,2,2.71006354989038,470,1,0.306382978723404,"Control"
1180389,0.0336787564766839,13,1,7,8.81218165124536,691,2,0.228654124457308,"Control"
1438572,0.0207792207792208,8,1,NA,NA,2353,5,0.271143221419465,"Control"
1445163,0.0859375,33,1,4,4.21390427600246,2142,6,0.138188608776844,"Control"
1504483,0.0237154150197628,6,1,NA,NA,561,1,0.311942959001783,"Control"
1643109,0.027355623100304,9,1,NA,NA,762,2,0.223097112860892,"Control"
1971587,0.267515923566879,42,2,2,6.37256740918567,498,1,0.299196787148594,"Control"
2719033,0.8,4,4,NA,NA,521,1,0.307101727447217,"Control"
4866397,0.0516304347826087,19,1,5,10.2333077856231,2352,4,0.253401360544218,"Control"
961003,0.0863874345549738,33,2,4,39.5574442785358,978,2,0.230061349693252,"Control"
1483830,0.0188172043010753,7,1.5,NA,NA,879,1,0.331058020477816,"Control"
1537485,0.0681114551083591,22,2,2,2.47673384244569,2017,4,0.203767972235994,"Control"
1656190,0.0327380952380952,11,1,5,55.6861243439014,1144,1,0.328671328671329,"Control"
2301665,0.0641025641025641,20,1,4.5,38.9332007115657,764,1,0.327225130890052,"Control"
109292,0.0208955223880597,7,1,NA,NA,1846,4,0.229685807150596,"Control"
1101495,0.0614035087719298,21,2,2,2.82635880481712,2789,4,0.253854428110434,"Control"
1414945,0.056,21,1,5,38.2253245714996,515,1,0.304854368932039,"Control"
1489046,0.0544412607449857,19,2,3,38.5746983519143,1215,3,0.25679012345679,"Control"
1559585,0.225806451612903,7,2,NA,NA,750,2,0.244,"Control"
1628377,0.00593471810089021,2,1,NA,NA,475,1,0.305263157894737,"Control"
1708074,0.0239520958083832,8,1,NA,NA,919,1,0.323177366702938,"Control"
1958252,0.555555555555556,5,2.5,NA,NA,470,1,0.306382978723404,"Control"
1983429,0.029940119760479,10,1,5,6.7981089807597,532,1,0.300751879699248,"Control"
2175587,0.0547945205479452,4,1,NA,NA,784,2,0.228316326530612,"Control"
2220570,0.0606060606060606,4,2,NA,NA,989,1,0.306370070778564,"Control"
2514993,0.0194444444444444,7,1,NA,NA,684,1,0.245614035087719,"Control"
2944973,0.0474934036939314,18,1,7,56.5894203893272,470,1,0.306382978723404,"Control"
8921,0.0351351351351351,13,1,4,10.7127791148533,921,2,0.281216069489685,"Control"
695859,0.0476190476190476,18,2,2,3.84219989068763,1093,1,0.236047575480329,"Control"
1600025,0.0143266475644699,5,1,NA,NA,770,1,0.323376623376623,"Control"
1608921,0.333333333333333,10,1,1,4.20647648804132,580,2,0.258620689655172,"Control"
1691231,0.0319148936170213,12,1,6.5,20.4724747459173,1639,4,0.211104331909701,"Control"
1881524,0.0487804878048781,4,1,NA,NA,895,2,0.262569832402235,"Control"
2099782,0.0704225352112676,5,1,NA,NA,957,1,0.364681295715778,"Control"
2523092,0.17910447761194,12,1,3,7.28010988928052,1787,3,0.199216564073867,"Control"
2673478,1,1,1,NA,NA,474,1,0.30379746835443,"Control"
1411257,0.0186666666666667,7,1,NA,NA,749,1,0.256341789052069,"Control"
1598758,0.545454545454545,6,3,NA,NA,475,1,0.305263157894737,"Control"
1666401,0.0803571428571429,27,1.5,2,43.3242426361962,1087,2,0.28886844526219,"Control"
1878907,0.0421052631578947,4,1,NA,NA,717,2,0.228730822873082,"Control"
2075145,0.0657534246575342,24,1,3.5,35.8846154738438,849,1,0.229681978798587,"Control"
2341980,0.192307692307692,5,2.5,NA,NA,550,1,0.305454545454545,"Control"
2651317,0.727272727272727,8,3,NA,NA,635,1,0.258267716535433,"Control"
1395785,0.158031088082902,61,2,1,6.21497785490792,1320,3,0.242424242424242,"Control"
1434106,0.8,4,2,NA,NA,523,1,0.304015296367113,"Control"
1561253,0.0904255319148936,34,1.5,2,36.0576934656741,1289,2,0.171450737005431,"Control"
1738534,0.031700288184438,11,2,3,2.48886408717801,486,1,0.304526748971193,"Control"
1740500,0.0449101796407186,15,2.5,1,2.01913919206257,573,1,0.315881326352531,"Control"
1747172,0.0230263157894737,7,1,NA,NA,806,2,0.220843672456576,"Control"
1945597,0.106796116504854,11,2,5,8.93028554974588,843,1,0.323843416370107,"Control"
2666064,0.315789473684211,6,3,NA,NA,470,1,0.304255319148936,"Control"
2711858,1,1,1,NA,NA,470,1,0.306382978723404,"Control"
2768280,0.875,7,3.5,NA,NA,470,1,0.306382978723404,"Control"
2937416,0.0279329608938547,10,1,11,72.7214597920429,1288,3,0.245341614906832,"Control"
142581,0.149253731343284,10,1,4,12.5399362039845,678,1,0.23598820058997,"Control"
1017850,0.03125,11,1,5,10.5475115548645,3904,6,0.234631147540984,"Control"
1024992,0.0470588235294118,4,1,NA,NA,1917,4,0.236306729264476,"Control"
1576348,0.0975609756097561,36,2,2,35.7459345381699,473,1,0.304439746300211,"Control"
1622151,0.0666666666666667,24,2,2,44.4467919654199,1182,3,0.22927241962775,"Control"
1631190,0.0141242937853107,5,1,NA,NA,1329,2,0.231000752445448,"Control"
2163282,0.12987012987013,10,1,8,7.14337299724561,723,1,0.336099585062241,"Control"
2719495,1,4,4,NA,NA,470,1,0.306382978723404,"Control"
1705934,0.0305343511450382,8,1,NA,NA,1235,2,0.283400809716599,"Control"
1977019,0.5,6,2,NA,NA,522,1,0.302681992337165,"Control"
1990100,0.09,9,2,NA,NA,753,2,0.221779548472776,"Control"
2099360,0.0588235294117647,9,1,NA,NA,716,1,0.328212290502793,"Control"
2112776,0.0355191256830601,13,1.5,3,48.1963785889657,1041,2,0.195965417867435,"Control"
1599020,0.0943396226415094,35,3,2,1.53000297088244,780,2,0.208974358974359,"Control"
2023485,0.275641025641026,43,3,2,6.36300281927085,2506,5,0.125299281723863,"Control"
2660611,0.333333333333333,5,2,NA,NA,567,1,0.303350970017637,"Control"
2800635,0.078125,30,2,3,39.2384347535011,4113,6,0.218088986141503,"Control"
4329113,0.0397553516819572,13,1,4,66.0697978036726,475,1,0.305263157894737,"Control"
1602692,0.166666666666667,5,2,NA,NA,539,1,0.307977736549165,"Control"
995956,0.138157894736842,21,1,7,9.50776844578755,3195,4,0.295148669796557,"Control"
1543314,0.28125,18,2,2,3.1773555412157,1641,3,0.214503351614869,"Control"
2383845,0.0427807486631016,16,1,7.5,44.4636535106651,906,2,0.185430463576159,"Control"
4533391,0.157894736842105,15,1,1.5,10.2539191113865,472,1,0.305084745762712,"Control"
1563122,0.0683760683760684,24,2,2,6.54140988549436,1294,2,0.258887171561051,"Control"
1680796,0.0293333333333333,11,1,12,66.0002104373749,842,2,0.232779097387173,"Control"
1822395,0.307692307692308,8,1,NA,NA,723,2,0.22268326417704,"Control"
2711803,0.5,3,1.5,NA,NA,478,1,0.305439330543933,"Control"
124900,0.222222222222222,24,2,2.5,6.54405648849972,2094,3,0.200095510983763,"Control"
902739,0.0201729106628242,7,1,NA,NA,1459,2,0.298149417409184,"Control"
1143905,0.0104529616724739,3,1,NA,NA,470,1,0.306382978723404,"Control"
1543319,0.0621761658031088,24,1,2.5,13.4110021383556,1699,1,0.253090052972337,"Control"
1557117,0.0862068965517241,5,1,NA,NA,511,1,0.305283757338552,"Control"
1637322,0.0535211267605634,19,1,3,8.07091728878155,557,1,0.276481149012567,"Control"
1638257,0.0568181818181818,20,1,3,39.666955016253,502,1,0.302788844621514,"Control"
1702990,0.0288184438040346,10,1,5.5,78.4719012495191,594,1,0.260942760942761,"Control"
1790141,0.137254901960784,14,2,3.5,4.10007390916384,582,1,0.269759450171821,"Control"
1898153,0.0122324159021407,4,1,NA,NA,535,1,0.293457943925234,"Control"
1920032,0.137931034482759,12,1,4,7.8079213855953,971,1,0.31513903192585,"Control"
2134166,0.032051282051282,5,2.5,NA,NA,658,1,0.290273556231003,"Control"
2667848,1,2,2,NA,NA,471,1,0.305732484076433,"Control"
541065,0.0238726790450928,9,1,NA,NA,2275,3,0.277362637362637,"Control"
1669414,0.0323529411764706,11,1,2,16.4147630029935,670,1,0.32089552238806,"Control"
1954595,0.0721649484536082,7,1,NA,NA,976,2,0.243852459016393,"Control"
1152941,0.0673575129533679,26,1.5,3,3.46802161369324,1939,4,0.160907684373388,"Control"
2628651,0.392857142857143,11,2,2,2.21359436211787,474,1,0.305907172995781,"Control"
2767011,0.0465753424657534,17,1,3,4.22351692764398,472,1,0.305084745762712,"Control"
1389597,0.25,7,2,NA,NA,788,1,0.307106598984772,"Control"
1623674,0.0416666666666667,15,3,1,6.64580067912563,924,3,0.183982683982684,"Control"
1624070,0.0394366197183099,14,1.5,4,7.91431384494977,2256,5,0.211879432624113,"Control"
1626964,0.0222841225626741,8,1,NA,NA,944,2,0.261652542372881,"Control"
1642012,0.0730337078651685,26,2,2,42.4864854898044,982,2,0.238289205702648,"Control"
1905453,0.02710027100271,10,1,3.5,7.00510018282598,1178,3,0.181663837011885,"Control"
2108800,0.145695364238411,22,1,3,11.8049944827112,971,1,0.251287332646756,"Control"
2607782,0.172413793103448,10,2,2,9.01387818865997,1161,2,0.273040482342808,"Control"
2745386,0.5,3,1.5,NA,NA,470,1,0.304255319148936,"Control"
1805077,0.0264705882352941,9,1,NA,NA,3015,6,0.303814262023217,"Control"
1884429,0.229508196721311,14,1.5,4,3.4770308583249,475,1,0.305263157894737,"Control"
2531577,0.1,8,2,NA,NA,1112,2,0.264388489208633,"Control"
855784,0.068241469816273,26,1,3.5,34.0919207140198,491,1,0.305498981670061,"Control"
1547979,0.0897435897435897,28,1,2.5,32.1985427286105,5655,12,0.197877984084881,"Control"
1616163,0.0394366197183099,14,1.5,1,11.8078043015729,2227,5,0.228558599012124,"Control"
1670953,0.0544412607449857,19,2,4,6.06157133578609,929,1,0.346609257265877,"Control"
1829417,0.0526315789473684,5,1,NA,NA,605,1,0.299173553719008,"Control"
1949678,0.0305555555555556,11,1,10,81.286701112653,842,2,0.231591448931116,"Control"
2188042,0.470588235294118,8,3,NA,NA,470,1,0.306382978723404,"Control"
84276,0.0297297297297297,11,1,13,67.1747306987117,2583,5,0.274874177313202,"Control"
1327282,0.11139896373057,43,2,2,26.3765879189084,550,1,0.272727272727273,"Control"
1587247,0.0363128491620112,13,1,4,9.66812946090024,2330,4,0.245922746781116,"Control"
3116878,0.347826086956522,8,1.5,NA,NA,472,1,0.305084745762712,"Control"
